;Location;Price;Rooms;WCs;Net Floor Area (m2);Gross Private Area (m2);Parking;Floor;Energy Performance Certificate;Elevator_Not available;Capital;Metropolitan Areas;Large cities;Coastal Locations;Median Age
703;Santa Marinha e São Pedro da Afurada, Porto;355.000;2.0;2.0;86.0;107.0;1.0;4.0;Not available;True;False;True;True;True;47.0
704;Odivelas, Lisboa;460.000;3.0;2.0;102.0;112.0;2.0;7.0;Energy Performance Certificate;False;True;True;True;False;44.8
705;Castelos, Porto;257.000;3.0;2.0;80.0;88.0;0.0;2.0;Not available;True;False;True;True;True;47.0
706;Cedofeita, Porto;188.000;0.0;1.0;35.0;35.0;0.0;2.0;Not available;True;False;True;True;True;47.0
707;Vilamoura, Loulé;10.800;1.0;1.0;50.0;50.0;0.0;;Not available;True;False;False;False;False;46.9
708;Alfornelos, Amadora;245.000;2.0;1.0;68.0;;0.0;;Not available;True;False;True;True;False;44.1
709;Mafamude e Vilar do Paraíso, Vila Nova de Gaia;250.000;3.0;3.0;173.0;218.0;2.0;3.0;Not available;True;False;True;True;False;46.8
710;Estômbar e Parchal, Faro;189.000;2.0;1.0;77.0;113.0;0.0;;Not available;True;False;False;False;True;45.7
711;Júlio Dinis, Porto;325.000;2.0;1.0;80.0;122.0;1.0;5.0;Energy Performance Certificate;False;False;True;True;True;47.0
712;Corroios, Seixal;167.000;3.0;1.0;95.0;95.0;0.0;;Not available;True;False;False;False;False;44.9
713;Santa Maria Maior, Viana do Castelo;213.500;0.0;1.0;64.0;64.0;0.0;;Not available;True;False;False;False;True;48.8
714;Celas, Coimbra;260.000;3.0;2.0;;;0.0;;Not available;True;False;False;True;False;48.3
715;Telheiras, Lisboa;390.000;2.0;1.0;99.0;110.0;1.0;;Not available;True;True;True;True;False;44.8
716;Montijo e Afonsoeiro, Setúbal;190.000;3.0;2.0;84.0;99.0;0.0;;Not available;True;False;True;True;False;42.6
717;Sátão, Sátão;Under Consultation;3.0;2.0;137.0;153.0;0.0;;Not available;True;False;False;False;False;52.1
718;Arca d´ Água, Porto;210.000;1.0;1.0;73.0;76.0;1.0;3.0;Energy Performance Certificate;False;False;True;True;True;47.0
719;Centro Histórico, Santarém;295.000;3.0;2.0;203.0;203.0;0.0;;Not available;True;False;False;False;False;48.3
720;Celas, Coimbra;250.000;2.0;1.0;53.0;58.0;1.0;2.0;Energy Performance Certificate;False;False;False;True;False;48.3
722;Vilamoura, Loulé;310.000;1.0;1.0;57.0;74.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;False;46.9
723;Braga (São Vítor), Braga;210.000;2.0;1.0;69.0;69.0;1.0;1.0;Energy Performance Certificate;False;False;False;True;False;44.4
724;Paços de Ferreira, Porto;Under Consultation;0.0;1.0;;;0.0;;Not available;True;False;True;True;True;47.0
725;Amadora, Amadora;189.000;2.0;1.0;81.0;91.0;0.0;;Not available;True;False;True;True;False;44.1
726;Paços de Ferreira, Porto;Under Consultation;0.0;1.0;;;0.0;;Not available;True;False;True;True;True;47.0
727;Alto de Algés, Oeiras;985.000;3.0;2.0;135.0;220.0;2.0;0.0;Energy Performance Certificate;False;False;False;False;False;46.5
728;Igreja da Memória, Lisboa;360.000;3.0;2.0;64.0;94.0;0.0;0.0;Not available;True;True;True;True;False;44.8
729;Metro do Heroísmo, Porto;528.000;2.0;2.0;68.0;279.0;2.0;3.0;Not available;True;False;True;True;True;47.0
730;Metro do Heroísmo, Porto;416.800;2.0;2.0;74.0;123.0;2.0;3.0;Not available;True;False;True;True;True;47.0
731;Metro do Heroísmo, Porto;311.600;1.0;1.0;68.0;88.0;1.0;3.0;Not available;True;False;True;True;True;47.0
732;Metro do Heroísmo, Porto;253.900;1.0;1.0;53.0;74.0;1.0;3.0;Not available;True;False;True;True;True;47.0
733;Metro do Heroísmo, Porto;302.000;1.0;1.0;57.0;90.0;1.0;2.0;Not available;True;False;True;True;True;47.0
734;Tavira, Tavira;295.000;2.0;1.0;70.0;85.0;0.0;;Not available;True;False;False;False;True;51.2
735;Espinho, Aveiro;225.000;2.0;2.0;90.0;90.0;1.0;1.0;Not available;True;False;False;False;True;51.1
736;Nossa Senhora das Misericórdias, Santarém;148.000;3.0;2.0;125.0;139.0;2.0;0.0;Energy Performance Certificate;False;False;False;False;False;48.3
737;Carvalhido, Porto;Under Consultation;3.0;2.0;90.0;93.0;0.0;;Not available;True;False;True;True;True;47.0
738;Alto das Vinhas Grandes, Montijo;195.500;2.0;1.0;85.0;92.0;0.0;;Not available;True;False;False;False;False;42.6
739;Montijo e Afonsoeiro, Setúbal;165.000;2.0;1.0;66.0;80.0;0.0;;Not available;True;False;True;True;False;42.6
740;Alvor, Portimão;215.000;1.0;1.0;55.0;61.0;1.0;0.0;Not available;True;False;False;False;True;45.5
741;Quarteira, Loulé;347.500;3.0;2.0;109.0;145.0;1.0;2.0;Not available;False;False;False;False;False;46.9
742;Paços de Ferreira, Porto;Under Consultation;2.0;1.0;76.0;76.0;1.0;1.0;Energy Performance Certificate;False;False;True;True;True;47.0
743;Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;154.900;2.0;1.0;60.0;65.0;0.0;;Not available;True;False;False;False;False;52.8
744;Tarouca e Dálvares, Viseu;120.000;3.0;3.0;123.0;137.0;0.0;;Not available;True;False;False;False;False;49.4
745;Santa Maria Maior, Vila Real;Under Consultation;3.0;2.0;100.0;115.0;0.0;;Not available;True;False;False;False;False;48.5
746;Ermesinde, Porto;Under Consultation;3.0;2.0;107.0;121.0;1.0;3.0;Not available;True;False;True;True;True;47.0
747;Paços de Ferreira, Porto;Under Consultation;0.0;1.0;45.0;45.0;1.0;1.0;Not available;False;False;True;True;True;47.0
748;Paços de Ferreira, Porto;Under Consultation;0.0;1.0;46.0;46.0;1.0;1.0;Not available;False;False;True;True;True;47.0
749;Alfena, Porto;207.500;3.0;3.0;105.0;148.0;1.0;2.0;Energy Performance Certificate;False;False;True;True;True;47.0
750;Paços de Ferreira, Porto;Under Consultation;2.0;1.0;79.0;79.0;1.0;1.0;Not available;False;False;True;True;True;47.0
751;Paços de Ferreira, Porto;Under Consultation;2.0;1.0;81.0;81.0;1.0;2.0;Not available;False;False;True;True;True;47.0
752;Paços de Ferreira, Porto;Under Consultation;2.0;1.0;86.0;86.0;1.0;2.0;Not available;False;False;True;True;True;47.0
753;Viso Sul, Viseu;315.000;4.0;3.0;187.0;220.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;False;46.9
754;Viso Sul, Viseu;315.000;4.0;3.0;187.0;220.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;False;46.9
755;Abraveses, Viseu;135.000;3.0;2.0;76.0;100.0;0.0;;Not available;True;False;False;False;False;46.9
756;Viso Sul, Viseu;235.000;3.0;2.0;116.0;175.0;1.0;2.0;Not available;True;False;False;False;False;46.9
757;Olivais, Lisboa;589.000;2.0;2.0;76.0;76.0;1.0;10.0;Energy Performance Certificate;False;True;True;True;False;44.8
758;Viso Sul, Viseu;235.000;3.0;2.0;116.0;148.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;46.9
759;Ermesinde, Valongo;295.000;2.0;2.0;120.0;140.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;False;45.1
760;Viso Sul, Viseu;230.000;3.0;2.0;116.0;162.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;46.9
761;Viso Sul, Viseu;230.000;3.0;2.0;116.0;162.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;46.9
762;Paredes, Porto;286.000;3.0;2.0;133.0;133.0;2.0;2.0;Not available;True;False;True;True;True;44.3
763;Olaias, Lisboa;800.000;3.0;2.0;190.0;190.0;5.0;7.0;Energy Performance Certificate;False;True;True;True;False;44.8
764;Mãe de Deus, Santa Cruz;210.000;2.0;2.0;83.0;105.0;1.0;4.0;Energy Performance Certificate;False;False;False;False;False;43.7
765;Torres Novas (Santa Maria, Salvador e Santiago), Santarém;170.000;3.0;2.0;124.0;137.0;2.0;0.0;Not available;True;False;False;False;False;50.2
766;Esmoriz, Aveiro;155.000;2.0;1.0;80.0;118.0;1.0;2.0;Not available;False;False;False;False;True;45.5
767;Torre da Marinha, Seixal;Under Consultation;3.0;2.0;103.0;112.0;0.0;;Not available;True;False;False;False;False;44.9
768;Campolide, Lisboa;395.000;2.0;1.0;75.0;82.0;0.0;2.0;Energy Performance Certificate;False;True;True;True;False;44.8
769;Alvalade, Lisboa;1.188.000;5.0;4.0;254.0;264.0;0.0;;Not available;True;True;True;True;False;44.8
770;Costa, Braga;350.000;4.0;3.0;134.0;147.0;4.0;4.0;Energy Performance Certificate;False;False;False;True;False;44.4
771;Parque das Nações - Expo Norte, Lisboa;465.000;2.0;2.0;79.0;79.0;1.0;2.0;Energy Performance Certificate;False;True;True;True;False;44.8
772;Pinheiro Manso, Porto;636.000;4.0;3.0;174.0;203.0;2.0;;Not available;True;False;True;True;True;47.0
773;Amorosa, Viana do Castelo;125.000;1.0;1.0;64.0;71.0;0.0;;Not available;True;False;False;False;True;48.8
774;Boavista, Porto;199.000;1.0;1.0;57.0;57.0;0.0;3.0;Energy Performance Certificate;False;False;True;True;True;47.0
775;Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Lisboa;890.000;3.0;2.0;110.0;150.0;1.0;2.0;Energy Performance Certificate;False;True;True;True;False;44.8
776;Damaia de Cima, Amadora;295.000;4.0;2.0;107.0;112.0;0.0;;Not available;True;False;True;True;False;44.1
777;Olivais, Lisboa;415.000;4.0;1.0;110.0;110.0;0.0;;Not available;True;True;True;True;False;44.8
778;Aldeia de Joanes, Fundão;87.500;3.0;1.0;120.0;120.0;0.0;3.0;Not available;True;False;False;False;False;53.6
779;Quinta das Lágrimas / Quinta da Varzea, Coimbra;393.000;3.0;3.0;119.0;136.0;2.0;2.0;Not available;True;False;False;True;False;48.3
780;Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu), Coimbra;185.000;4.0;2.0;70.0;70.0;0.0;;Not available;True;False;False;True;False;48.3
781;Almada, Cova da Piedade, Pragal e Cacilhas, Setúbal;195.000;2.0;1.0;78.0;78.0;0.0;;Not available;True;False;True;True;False;46.3
782;Algueirão-Mem Martins, Lisboa;199.000;1.0;2.0;;;0.0;;Not available;True;True;True;True;False;44.8
783;Alhos Vedros / Agrup. Escolas, Moita;225.000;2.0;1.0;95.0;152.0;1.0;0.0;Not available;True;False;False;False;False;45.0
784;Alvor, Portimão;185.000;1.0;1.0;54.0;59.0;0.0;;Not available;True;False;False;False;True;45.5
785;Rio Tinto, Porto;215.000;2.0;2.0;118.0;118.0;1.0;4.0;Energy Performance Certificate;False;False;True;True;True;47.0
786;Centro, Viseu;Under Consultation;4.0;3.0;97.0;126.0;0.0;;Not available;True;False;False;False;False;46.9
787;São João da Madeira, Aveiro;169.000;2.0;2.0;112.0;112.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;True;47.0
788;Portimão Centro, Portimão;107.000;0.0;1.0;31.0;35.0;0.0;;Not available;True;False;False;False;True;45.5
789;Matadouro, Figueira da Foz;189.000;2.0;2.0;92.0;92.0;0.0;;Not available;True;False;False;False;True;50.9
790;Cavalinha, Olhão;147.500;2.0;1.0;55.0;69.0;0.0;;Not available;True;False;False;False;True;46.2
791;Cristelos, Boim e Ordem, Porto;165.000;3.0;2.0;120.0;142.0;1.0;1.0;Not available;True;False;True;True;True;47.0
792;Arroios, Lisboa;375.000;4.0;1.0;81.0;90.0;0.0;;Not available;True;True;True;True;False;44.8
793;Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;140.000;3.0;2.0;100.0;100.0;0.0;;Not available;True;False;False;False;False;52.8
794;Macieira de Cambra, Aveiro;145.000;3.0;2.0;130.0;130.0;1.0;1.0;Not available;True;False;False;False;True;45.5
795;Rio Tinto - Forno, Gondomar;190.000;3.0;2.0;85.0;107.0;1.0;1.0;Not available;True;False;True;False;False;47.1
796;Santo António dos Olivais, Coimbra;375.000;3.0;2.0;100.0;120.0;2.0;0.0;Not available;True;False;False;True;False;48.3
797;Bairro Catroga e Gaio, Abrantes;Under Consultation;2.0;1.0;85.0;85.0;1.0;-1.0;Not available;True;False;False;False;False;53.4
798;São Lourenço do Bairro, Aveiro;Under Consultation;1.0;1.0;65.0;75.0;1.0;;Not available;True;False;False;False;True;45.5
799;ERA Palmela Azeitao, Moita;120.000;1.0;1.0;49.0;55.0;0.0;;Not available;True;False;False;False;False;45.0
800;Almada, Almada;185.000;3.0;1.0;73.0;88.0;0.0;;Not available;True;False;True;False;False;46.3
801;Viseu, Viseu;135.000;1.0;1.0;50.0;60.0;0.0;;Not available;True;False;False;False;False;46.9
802;Abraveses, Viseu;175.000;3.0;2.0;98.0;122.0;0.0;;Not available;True;False;False;False;False;46.9
803;Prelada, Porto;469.000;3.0;3.0;142.0;186.0;2.0;2.0;Energy Performance Certificate;False;False;True;True;True;47.0
804;Rio Tinto, Porto;Under Consultation;1.0;1.0;67.0;89.0;1.0;1.0;Not available;True;False;True;True;True;47.0
805;Minde, Santarém;125.000;2.0;1.0;103.0;115.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;48.3
806;Porto, Porto;260.000;1.0;1.0;50.0;50.0;0.0;;Not available;True;False;True;True;True;47.0
807;Bairro da Coopalme, Sintra;157.500;2.0;1.0;56.0;71.0;0.0;;Not available;True;False;False;False;False;43.7
808;Alto do Seixalinho / Escavadeira, Barreiro;179.000;2.0;1.0;93.0;93.0;0.0;;Not available;True;False;False;False;False;47.0
809;Montijo e Afonsoeiro, Setúbal;135.000;2.0;1.0;66.0;80.0;0.0;;Not available;True;False;True;True;False;42.6
810;Laranjeiro, Almada;150.000;2.0;1.0;69.0;76.0;0.0;;Not available;True;False;True;False;False;46.3
811;Albufeira e Olhos de Água, Faro;169.500;1.0;1.0;56.0;63.0;0.0;1.0;Not available;True;False;False;False;True;44.4
812;Arca d´ Água, Porto;240.000;1.0;1.0;42.0;42.0;1.0;0.0;Energy Performance Certificate;False;False;True;True;True;47.0
813;Aires, Palmela;319.000;4.0;2.0;140.0;138.0;4.0;0.0;Not available;True;False;False;False;False;45.3
814;St.º António da Caparica, Almada;260.000;3.0;2.0;81.0;81.0;0.0;;Not available;True;False;True;False;False;46.3
815;Olhão Norte, Olhão;195.000;3.0;2.0;96.0;107.0;0.0;;Not available;True;False;False;False;True;46.2
816;Rio Tinto, Porto;Under Consultation;3.0;2.0;125.0;152.0;1.0;3.0;Energy Performance Certificate;False;False;True;True;True;47.0
817;Vau, Leiria;635.000;3.0;3.0;;;0.0;;Not available;True;False;False;False;False;46.4
818;Sines, Setúbal;310.000;3.0;2.0;106.0;106.0;2.0;1.0;Not available;True;False;True;True;False;46.6
819;Campo de Ourique, Lisboa;429.000;2.0;2.0;88.0;88.0;0.0;;Not available;True;True;True;True;False;44.8
820;Loulé (São Clemente), Faro;360.000;4.0;3.0;102.0;116.0;0.0;;Not available;True;False;False;False;True;45.7
821;Quarteira, Faro;1.950.000;4.0;4.0;136.0;152.0;2.0;3.0;Energy Performance Certificate;False;False;False;False;True;45.7
822;Machico, Ilha da Madeira;395.000;3.0;3.0;117.0;170.0;2.0;3.0;Energy Performance Certificate;False;False;False;False;False;48.3
823;Centro, Albergaria-a-Velha;Under Consultation;3.0;2.0;103.0;131.0;0.0;;Not available;True;False;False;False;False;47.0
824;Fernão Magalhães, Porto;170.000;1.0;1.0;67.0;72.0;0.0;;Not available;True;False;True;True;True;47.0
825;Hospital de São João, Matosinhos;197.500;1.0;1.0;51.0;64.0;1.0;4.0;Energy Performance Certificate;False;False;True;False;False;47.5
826;Glória e Vera Cruz, Aveiro;300.000;2.0;2.0;105.0;106.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;True;45.5
827;Santa Iria de Azoia, São João da Talha e Bobadela, Lisboa;Under Consultation;2.0;1.0;85.0;100.0;0.0;;Not available;True;True;True;True;False;44.8
828;Santa Iria de Azoia, São João da Talha e Bobadela, Lisboa;Under Consultation;2.0;1.0;85.0;100.0;0.0;;Not available;True;True;True;True;False;44.8
829;Santo António dos Olivais, Coimbra;340.000;2.0;2.0;72.0;86.0;1.0;2.0;Energy Performance Certificate;False;False;False;True;False;48.3
830;Santo António dos Olivais, Coimbra;330.000;2.0;2.0;72.0;86.0;1.0;1.0;Energy Performance Certificate;False;False;False;True;False;48.3
831;Santo António dos Olivais, Coimbra;230.000;1.0;1.0;55.0;66.0;1.0;1.0;Energy Performance Certificate;False;False;False;True;False;48.3
832;Santo António dos Olivais, Coimbra;320.000;2.0;2.0;72.0;86.0;1.0;0.0;Not available;True;False;False;True;False;48.3
833;Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail, Aveiro;174.000;3.0;3.0;93.0;111.0;3.0;2.0;Energy Performance Certificate;False;False;False;False;True;48.5
834;Horta das Figueiras, Évora;225.000;2.0;1.0;85.0;85.0;2.0;2.0;Not available;True;False;False;False;False;46.9
835;Bessa Leite, Porto;550.000;1.0;2.0;99.0;143.0;1.0;0.0;Energy Performance Certificate;False;False;True;True;True;47.0
836;Sátão, Sátão;35.000;3.0;1.0;102.0;122.0;0.0;;Not available;True;False;False;False;False;52.1
837;Bonfim, Porto;299.000;2.0;2.0;85.0;113.0;2.0;3.0;Energy Performance Certificate;False;False;True;True;True;47.0
838;Costa de Caparica, Almada;459.000;1.0;1.0;70.0;80.0;0.0;;Not available;True;False;True;False;False;46.3
839;Vila Nova de Gaia, Vila Nova de Gaia;247.500;2.0;2.0;101.0;251.0;2.0;0.0;Not available;True;False;True;True;False;46.8
840;Povos, Vila Franca de Xira;150.000;3.0;2.0;100.0;142.0;1.0;0.0;Not available;True;False;False;False;False;44.1
841;Esmoriz II - Pinhal D'Aberta, Ovar;235.000;2.0;2.0;125.0;125.0;1.0;0.0;Not available;True;False;False;False;False;47.1
842;Santa Marinha e São Pedro da Afurada, Porto;185.000;0.0;1.0;34.0;40.0;1.0;3.0;Not available;True;False;True;True;True;47.0
843;Barreiro, Barreiro;140.000;2.0;1.0;66.0;82.0;0.0;;Not available;True;False;False;False;False;47.0
844;Ramalde, Porto;320.000;2.0;2.0;107.0;140.0;2.0;2.0;Energy Performance Certificate;False;False;True;True;True;47.0
845;Aver-o-Mar, Póvoa de Varzim;325.000;4.0;2.0;160.0;250.0;1.0;4.0;Energy Performance Certificate;False;False;True;False;False;45.8
846;Lagos, Lagos;450.000;3.0;2.0;124.0;189.0;2.0;0.0;Energy Performance Certificate;False;False;False;False;True;48.7
847;Falagueira-Venda Nova, Lisboa;242.000;2.0;1.0;;;0.0;;Not available;True;True;True;True;False;44.8
848;Mina de Água, Lisboa;249.900;3.0;1.0;;;0.0;;Not available;True;True;True;True;False;44.8
849;Alhos Vedros, Setúbal;203.000;3.0;2.0;98.0;110.0;1.0;1.0;Not available;True;False;True;True;False;46.6
850;Massamá Norte, Sintra;429.000;4.0;3.0;128.0;148.0;2.0;;Not available;True;False;False;False;False;43.7
851;São Pedro, Santarém;120.000;2.0;1.0;90.0;90.0;0.0;;Not available;True;False;False;False;False;48.3
852;Castanheira do Ribatejo e Cachoeiras, Lisboa;Under Consultation;3.0;2.0;97.0;97.0;0.0;2.0;Not available;True;True;True;True;False;44.8
853;Casal de Cambra, Lisboa;155.000;3.0;2.0;73.0;90.0;0.0;;Not available;True;True;True;True;False;44.8
854;Matosinhos Centro, Matosinhos;475.000;2.0;2.0;101.0;101.0;1.0;4.0;Not available;True;False;True;False;False;47.5
855;Caniço, Ilha da Madeira;285.000;2.0;1.0;;;0.0;;Not available;True;False;False;False;False;
856;Caniço, Ilha da Madeira;285.000;2.0;1.0;;;0.0;;Not available;True;False;False;False;False;
857;Odivelas, Lisboa;219.900;2.0;1.0;70.0;80.0;0.0;7.0;Energy Performance Certificate;False;True;True;True;False;44.8
858;Abrantes (São Vicente e São João) e Alferrarede, Santarém;Under Consultation;3.0;2.0;109.0;137.0;1.0;2.0;Not available;True;False;False;False;False;53.4
859;Elisio de Moura, Coimbra;250.000;3.0;2.0;112.0;149.0;1.0;0.0;Energy Performance Certificate;False;False;False;True;False;48.3
860;Monte Gordo, Vila Real de Santo António;449.000;5.0;4.0;150.0;185.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;48.5
861;Monte Gordo, Vila Real de Santo António;399.000;5.0;4.0;150.0;185.0;0.0;;Not available;True;False;False;False;False;48.5
862;Aguçadoura e Navais, Porto;198.000;3.0;2.0;71.0;75.0;0.0;;Not available;True;False;True;True;True;47.0
863;Centro, Viseu;230.000;2.0;1.0;95.0;108.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;46.9
864;Mundão, Viseu;72.500;0.0;1.0;;;0.0;;Not available;True;False;False;False;False;46.9
865;Centro, Viseu;215.000;1.0;1.0;67.0;73.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;46.9
866;Centro, Viseu;215.000;1.0;1.0;61.0;71.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;46.9
867;Centro, Viseu;220.000;2.0;1.0;78.0;85.0;1.0;2.0;Not available;True;False;False;False;False;46.9
868;Viseu, Viseu;200.000;1.0;2.0;55.0;68.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;46.9
869;Parque das Nações - Expo Norte, Lisboa;710.000;3.0;2.0;126.0;126.0;2.0;5.0;Not available;False;True;True;True;False;44.8
870;Olhão Norte, Olhão;275.000;3.0;2.0;105.0;120.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;True;46.2
871;Oliveira, São Paio e São Sebastião, Braga;320.000;5.0;4.0;206.0;249.0;2.0;;Not available;True;False;False;True;False;44.4
872;Arcozelo, Ponte de Lima;193.000;2.0;3.0;108.0;115.0;1.0;0.0;Not available;True;False;False;False;False;48.2
873;Monte Abraão, Sintra;195.000;3.0;2.0;90.0;110.0;0.0;;Not available;True;False;False;False;False;43.7
874;Sever do Vouga, Aveiro;135.000;3.0;2.0;125.0;131.0;1.0;1.0;Not available;True;False;False;False;True;45.5
